"","Plot ID","Long","Lat","UTM east","UTM north","UTM east of lower left","UTM north of lower left","Mean CHM"
"471","DSNY_003",-81.425532,28.074209,458189.102159998,3105495.99630782,458000,3105000,3.45311126274876
"472","DSNY_005",-81.393323,28.039641,461341.480926951,3101655.99639828,461000,3101000,1.38269266893812
"473","DSNY_005",-81.393323,28.039641,461341.480926951,3101655.99639828,461000,3101000,1.38269266893812
"474","DSNY_005",-81.393323,28.039641,461341.480926951,3101655.99639828,461000,3101000,1.38269266893812
"475","DSNY_044",-81.433661,28.126189,457410.902744368,3111257.08212889,457000,3111000,1.17883446380545
"476","DSNY_044",-81.433661,28.126189,457410.902744368,3111257.08212889,457000,3111000,1.17883446380545
"477","DSNY_044",-81.433661,28.126189,457410.902744368,3111257.08212889,457000,3111000,1.17883446380545
"478","DSNY_004",-81.399974,28.099732,460709.634998344,3108314.87030971,460000,3108000,4.67806665540903
"479","DSNY_004",-81.399974,28.099732,460709.634998344,3108314.87030971,460000,3108000,4.67806665540903
"480","DSNY_041",-81.432746,28.125082,457500.327634497,3111134.12956674,457000,3111000,1.17883446380545
"481","DSNY_041",-81.432746,28.125082,457500.327634497,3111134.12956674,457000,3111000,1.17883446380545
"482","DSNY_004",-81.399974,28.099732,460709.634998344,3108314.87030971,460000,3108000,4.67806665540903
"483","DSNY_041",-81.432746,28.125082,457500.327634497,3111134.12956674,457000,3111000,1.17883446380545
"484","DSNY_042",-81.433949,28.122132,457381.013880219,3110807.75306492,457000,3110000,3.19662546832636
"485","DSNY_001",-81.418579,28.0967,458880.849564229,3107985.13949847,458000,3107000,1.65131869313487
"486","DSNY_001",-81.418579,28.0967,458880.849564229,3107985.13949847,458000,3107000,1.65131869313487
"487","DSNY_001",-81.418579,28.0967,458880.849564229,3107985.13949847,458000,3107000,1.65131869313487
"488","DSNY_042",-81.433949,28.122132,457381.013880219,3110807.75306492,457000,3110000,3.19662546832636
"489","DSNY_003",-81.425532,28.074209,458189.102159998,3105495.99630782,458000,3105000,3.45311126274876
"490","DSNY_042",-81.433949,28.122132,457381.013880219,3110807.75306492,457000,3110000,3.19662546832636
"491","DSNY_003",-81.425532,28.074209,458189.102159998,3105495.99630782,458000,3105000,3.45311126274876
"492","DSNY_006",-81.399332,28.092969,460770.24151496,3107565.47023988,460000,3107000,2.07282234357064
"493","DSNY_006",-81.399332,28.092969,460770.24151496,3107565.47023988,460000,3107000,2.07282234357064
"494","DSNY_006",-81.399332,28.092969,460770.24151496,3107565.47023988,460000,3107000,2.07282234357064
"495","DSNY_009",-81.428559,28.073118,457891.253952672,3105376.18073155,457000,3105000,3.74407948630935
"496","DSNY_043",-81.43487,28.1232,457290.982964048,3110926.38818408,457000,3110000,3.19662546832636
"497","DSNY_043",-81.43487,28.1232,457290.982964048,3110926.38818408,457000,3110000,3.19662546832636
"498","DSNY_009",-81.428559,28.073118,457891.253952672,3105376.18073155,457000,3105000,3.74407948630935
"499","DSNY_043",-81.43487,28.1232,457290.982964048,3110926.38818408,457000,3110000,3.19662546832636
"500","DSNY_009",-81.428559,28.073118,457891.253952672,3105376.18073155,457000,3105000,3.74407948630935
"501","DSNY_003",-81.425532,28.074209,458189.102159998,3105495.99630782,458000,3105000,3.45311126274876
"502","DSNY_005",-81.393323,28.039641,461341.480926951,3101655.99639828,461000,3101000,1.38269266893812
"503","DSNY_005",-81.393323,28.039641,461341.480926951,3101655.99639828,461000,3101000,1.38269266893812
"504","DSNY_005",-81.393323,28.039641,461341.480926951,3101655.99639828,461000,3101000,1.38269266893812
"505","DSNY_044",-81.433661,28.126189,457410.902744368,3111257.08212889,457000,3111000,1.17883446380545
