"","plot ID","Long","Lat","UTM east","UTM north","UTM east of lower left","UTM north of lower left","Mean CHM"
"341","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"342","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"343","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"344","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"345","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"346","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"347","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"348","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"349","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"350","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"351","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"352","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"353","OSBS_005",-82.025578,29.696569,400783.12844297,3285603.45283246,4e+05,3285000,11.8234425159761
"354","OSBS_005",-82.025578,29.696569,400783.12844297,3285603.45283246,4e+05,3285000,11.8234425159761
"355","OSBS_005",-82.025578,29.696569,400783.12844297,3285603.45283246,4e+05,3285000,11.8234425159761
"356","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"357","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"358","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"359","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"360","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
